project_id,project_location_id,country,latitude,longitude,start_date,funder,ad_sector_codes,sector_group_name
P144435,P144435_2274372,Liberia,4.58953,-7.67218,2014-01-24,WB,210,Economic Infrastructure & Services
P144435,P144435_2278158,Liberia,5.88109,-10.04472,2014-01-24,WB,210,Economic Infrastructure & Services
P144435,P144435_2274895,Liberia,6.30054,-10.7969,2014-01-24,WB,210,Economic Infrastructure & Services
P144435,P144435_9891247,Liberia,6.30371,-10.32243,2014-01-24,WB,210,Economic Infrastructure & Services
P097201,P097201_2315443,Congo - Kinshasa,-5.65064,13.64694,2007-05-29,WB,150,Social Infrastructure & Services
P097201,P097201_2315443,Congo - Kinshasa,-5.65064,13.64694,2007-05-29,WB,230,Economic Infrastructure & Services
P097201,P097201_2315443,Congo - Kinshasa,-5.65064,13.64694,2007-05-29,WB,140,Social Infrastructure & Services
P097201,P097201_2314869,Congo - Kinshasa,-4.4311,15.38,2007-05-29,WB,150,Social Infrastructure & Services
P097201,P097201_2314869,Congo - Kinshasa,-4.4311,15.38,2007-05-29,WB,230,Economic Infrastructure & Services
P097201,P097201_2314869,Congo - Kinshasa,-4.4311,15.38,2007-05-29,WB,140,Social Infrastructure & Services
P097201,P097201_2593463,Congo - Kinshasa,-4.42111,15.36583,2007-05-29,WB,150,Social Infrastructure & Services
P097201,P097201_2593463,Congo - Kinshasa,-4.42111,15.36583,2007-05-29,WB,230,Economic Infrastructure & Services
P097201,P097201_2593463,Congo - Kinshasa,-4.42111,15.36583,2007-05-29,WB,140,Social Infrastructure & Services
P097201,P097201_2255459,,-1.45583,15.88972,2007-05-29,WB,150,Social Infrastructure & Services
P097201,P097201_2255459,,-1.45583,15.88972,2007-05-29,WB,230,Economic Infrastructure & Services
P097201,P097201_2255459,,-1.45583,15.88972,2007-05-29,WB,140,Social Infrastructure & Services
P097201,P097201_2314302,Congo - Kinshasa,-4.32758,15.31357,2007-05-29,WB,150,Social Infrastructure & Services
P097201,P097201_2314302,Congo - Kinshasa,-4.32758,15.31357,2007-05-29,WB,230,Economic Infrastructure & Services
P097201,P097201_2314302,Congo - Kinshasa,-4.32758,15.31357,2007-05-29,WB,140,Social Infrastructure & Services
P077513,P077513_2258261,,-4.19834,12.66664,2004-04-20,WB,150,Social Infrastructure & Services
P077513,P077513_2258261,,-4.19834,12.66664,2004-04-20,WB,120,Social Infrastructure & Services
P077513,P077513_2258261,,-4.19834,12.66664,2004-04-20,WB,160,Social Infrastructure & Services
P077513,P077513_2255414,,-4.77609,11.86352,2004-04-20,WB,150,Social Infrastructure & Services
P077513,P077513_2255414,,-4.77609,11.86352,2004-04-20,WB,120,Social Infrastructure & Services
P077513,P077513_2255414,,-4.77609,11.86352,2004-04-20,WB,160,Social Infrastructure & Services
P077513,P077513_2260535,,-4.26613,15.28318,2004-04-20,WB,150,Social Infrastructure & Services
P077513,P077513_2260535,,-4.26613,15.28318,2004-04-20,WB,120,Social Infrastructure & Services
P077513,P077513_2260535,,-4.26613,15.28318,2004-04-20,WB,160,Social Infrastructure & Services
P121067,P121067_2367989,Togo,6.36667,1.66667,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2363907,Togo,8.83333,1.41667,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2364040,Togo,6.66667,1.5,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2364078,Togo,8.75,0.83333,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2364811,Togo,9.83333,1.08333,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2365189,Togo,10.33333,0.58333,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2365382,Togo,9.58333,1.16667,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2365570,Togo,9.75,1.28333,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2365976,Togo,7.08333,0.75,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2366167,Togo,10.08333,1.0,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2367163,Togo,10.91667,0.16667,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2367655,Togo,9.33333,1.25,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2597442,Togo,8.08333,1.43333,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2597443,Togo,7.2,1.55,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2597444,Togo,7.28333,0.7,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2597447,Togo,10.86667,0.61667,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2363489,Togo,6.41667,1.5,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2363533,Togo,6.58333,1.16667,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2368226,Togo,7.95,1.05,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2367981,Togo,7.75,1.2,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2367601,Togo,9.42713,0.62255,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2367152,Togo,6.38472,1.205,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2366622,Togo,10.3325,0.74472,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2365195,Togo,10.85,0.81667,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2364579,Togo,6.51667,1.55,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2367226,Togo,11.10389,0.00944,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2363974,Togo,10.86667,0.48333,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2363669,Togo,7.03333,1.61667,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2364104,Togo,8.98333,1.13333,2010-06-29,WB,160,Social Infrastructure & Services
P121067,P121067_2364236,Togo,10.36667,0.45,2010-06-29,WB,160,Social Infrastructure & Services
P115318,P115318_2314869,Congo - Kinshasa,-4.4311,15.38,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_2314869,Congo - Kinshasa,-4.4311,15.38,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_2314869,Congo - Kinshasa,-4.4311,15.38,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_2593463,Congo - Kinshasa,-4.42111,15.36583,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_2593463,Congo - Kinshasa,-4.42111,15.36583,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_2593463,Congo - Kinshasa,-4.42111,15.36583,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_2314135,Congo - Kinshasa,3.51021,18.73816,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_2314135,Congo - Kinshasa,3.51021,18.73816,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_2314135,Congo - Kinshasa,3.51021,18.73816,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_2593460,Congo - Kinshasa,-4.38361,15.39139,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_2593460,Congo - Kinshasa,-4.38361,15.39139,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_2593460,Congo - Kinshasa,-4.38361,15.39139,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_209409,Congo - Kinshasa,-4.51667,27.68333,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_209409,Congo - Kinshasa,-4.51667,27.68333,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_209409,Congo - Kinshasa,-4.51667,27.68333,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_2312102,Congo - Kinshasa,-4.46268,15.34701,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_2312102,Congo - Kinshasa,-4.46268,15.34701,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_2312102,Congo - Kinshasa,-4.46268,15.34701,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_2314302,Congo - Kinshasa,-4.32758,15.31357,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_2314302,Congo - Kinshasa,-4.32758,15.31357,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_2314302,Congo - Kinshasa,-4.32758,15.31357,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_2311533,Congo - Kinshasa,-4.37154,15.28453,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_2311533,Congo - Kinshasa,-4.37154,15.28453,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_2311533,Congo - Kinshasa,-4.37154,15.28453,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_7701232,Congo - Kinshasa,-4.36644,15.29211,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_7701232,Congo - Kinshasa,-4.36644,15.29211,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_7701232,Congo - Kinshasa,-4.36644,15.29211,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_7701220,Congo - Kinshasa,-4.3073,15.3055,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_7701220,Congo - Kinshasa,-4.3073,15.3055,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_7701220,Congo - Kinshasa,-4.3073,15.3055,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_7701229,Congo - Kinshasa,-4.34761,15.32001,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_7701229,Congo - Kinshasa,-4.34761,15.32001,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_7701229,Congo - Kinshasa,-4.34761,15.32001,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_7701226,Congo - Kinshasa,-4.34324,15.30438,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_7701226,Congo - Kinshasa,-4.34324,15.30438,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_7701226,Congo - Kinshasa,-4.34324,15.30438,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_7701230,Congo - Kinshasa,-4.34401,15.26765,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_7701230,Congo - Kinshasa,-4.34401,15.26765,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_7701230,Congo - Kinshasa,-4.34401,15.26765,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_7701231,Congo - Kinshasa,-4.34872,15.33889,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_7701231,Congo - Kinshasa,-4.34872,15.33889,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_7701231,Congo - Kinshasa,-4.34872,15.33889,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_7701223,Congo - Kinshasa,-4.38484,15.35751,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_7701223,Congo - Kinshasa,-4.38484,15.35751,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_7701223,Congo - Kinshasa,-4.38484,15.35751,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_2315206,Congo - Kinshasa,-5.85849,13.0495,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_2315206,Congo - Kinshasa,-5.85849,13.0495,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_2315206,Congo - Kinshasa,-5.85849,13.0495,2010-06-01,WB,220,Economic Infrastructure & Services
P115318,P115318_6544533,Congo - Kinshasa,-4.31021,15.2946,2010-06-01,WB,110,Social Infrastructure & Services
P115318,P115318_6544533,Congo - Kinshasa,-4.31021,15.2946,2010-06-01,WB,160,Social Infrastructure & Services
P115318,P115318_6544533,Congo - Kinshasa,-4.31021,15.2946,2010-06-01,WB,220,Economic Infrastructure & Services
P084002,P084002_2228079,Cameroon,3.51667,11.5,2007-05-29,WB,150,Social Infrastructure & Services
P084002,P084002_2228079,Cameroon,3.51667,11.5,2007-05-29,WB,160,Social Infrastructure & Services
P084002,P084002_2228079,Cameroon,3.51667,11.5,2007-05-29,WB,140,Social Infrastructure & Services
P084002,P084002_2228079,Cameroon,3.51667,11.5,2007-05-29,WB,210,Economic Infrastructure & Services
P084002,P084002_2234974,Cameroon,5.9597,10.14597,2007-05-29,WB,150,Social Infrastructure & Services
P084002,P084002_2234974,Cameroon,5.9597,10.14597,2007-05-29,WB,160,Social Infrastructure & Services
P084002,P084002_2234974,Cameroon,5.9597,10.14597,2007-05-29,WB,140,Social Infrastructure & Services
P084002,P084002_2234974,Cameroon,5.9597,10.14597,2007-05-29,WB,210,Economic Infrastructure & Services
P084002,P084002_2232593,Cameroon,4.04827,9.70428,2007-05-29,WB,150,Social Infrastructure & Services
P084002,P084002_2232593,Cameroon,4.04827,9.70428,2007-05-29,WB,160,Social Infrastructure & Services
P084002,P084002_2232593,Cameroon,4.04827,9.70428,2007-05-29,WB,140,Social Infrastructure & Services
P084002,P084002_2232593,Cameroon,4.04827,9.70428,2007-05-29,WB,210,Economic Infrastructure & Services
P084002,P084002_2228373,Cameroon,10.59095,14.31593,2007-05-29,WB,150,Social Infrastructure & Services
P084002,P084002_2228373,Cameroon,10.59095,14.31593,2007-05-29,WB,160,Social Infrastructure & Services
P084002,P084002_2228373,Cameroon,10.59095,14.31593,2007-05-29,WB,140,Social Infrastructure & Services
P084002,P084002_2228373,Cameroon,10.59095,14.31593,2007-05-29,WB,210,Economic Infrastructure & Services
P084002,P084002_2220957,Cameroon,3.86667,11.51667,2007-05-29,WB,150,Social Infrastructure & Services
P084002,P084002_2220957,Cameroon,3.86667,11.51667,2007-05-29,WB,160,Social Infrastructure & Services
P084002,P084002_2220957,Cameroon,3.86667,11.51667,2007-05-29,WB,140,Social Infrastructure & Services
P084002,P084002_2220957,Cameroon,3.86667,11.51667,2007-05-29,WB,210,Economic Infrastructure & Services
P084002,P084002_2224922,Cameroon,4.0354,9.7215,2007-05-29,WB,150,Social Infrastructure & Services
P084002,P084002_2224922,Cameroon,4.0354,9.7215,2007-05-29,WB,160,Social Infrastructure & Services
P084002,P084002_2224922,Cameroon,4.0354,9.7215,2007-05-29,WB,140,Social Infrastructure & Services
P084002,P084002_2224922,Cameroon,4.0354,9.7215,2007-05-29,WB,210,Economic Infrastructure & Services
P105044,P105044_7670898,Madagascar,-18.92746,47.61128,2007-05-22,WB,210,Economic Infrastructure & Services
P105044,P105044_7670938,Madagascar,-18.96049,47.56613,2007-05-22,WB,210,Economic Infrastructure & Services
P105044,P105044_7670899,Madagascar,-18.83761,47.75962,2007-05-22,WB,210,Economic Infrastructure & Services
P105044,P105044_7670900,Madagascar,-18.80198,48.25968,2007-05-22,WB,210,Economic Infrastructure & Services
P105044,P105044_7670944,Madagascar,-18.06488,49.37475,2007-05-22,WB,210,Economic Infrastructure & Services
P105044,P105044_7670945,Madagascar,-17.94053,49.14608,2007-05-22,WB,210,Economic Infrastructure & Services
P105044,P105044_7670901,Madagascar,-18.66096,48.86546,2007-05-22,WB,210,Economic Infrastructure & Services
P105044,P105044_1058532,Madagascar,-18.94948,48.23007,2007-05-22,WB,210,Economic Infrastructure & Services
P105044,P105044_1069166,Madagascar,-19.86586,47.03333,2007-05-22,WB,210,Economic Infrastructure & Services
P105044,P105044_1053384,Madagascar,-18.1492,49.40234,2007-05-22,WB,210,Economic Infrastructure & Services
P105044,P105044_1070940,Madagascar,-18.91368,47.53613,2007-05-22,WB,210,Economic Infrastructure & Services
P116542,P116542_7731897,Central African Republic,4.38064,18.6062,2011-06-30,WB,160,Social Infrastructure & Services
P116542,P116542_7731897,Central African Republic,4.38064,18.6062,2011-06-30,WB,220,Economic Infrastructure & Services
P116542,P116542_7731695,Chad,8.57856,16.65847,2011-06-30,WB,160,Social Infrastructure & Services
P116542,P116542_7731695,Chad,8.57856,16.65847,2011-06-30,WB,220,Economic Infrastructure & Services
P116542,P116542_7731694,Chad,8.16929,16.43508,2011-06-30,WB,160,Social Infrastructure & Services
P116542,P116542_7731694,Chad,8.16929,16.43508,2011-06-30,WB,220,Economic Infrastructure & Services
P116542,P116542_7731696,Chad,8.62412,16.95869,2011-06-30,WB,160,Social Infrastructure & Services
P116542,P116542_7731696,Chad,8.62412,16.95869,2011-06-30,WB,220,Economic Infrastructure & Services
P116542,P116542_245669,Chad,13.46667,22.2,2011-06-30,WB,160,Social Infrastructure & Services
P116542,P116542_245669,Chad,13.46667,22.2,2011-06-30,WB,220,Economic Infrastructure & Services
P116542,P116542_2389205,Central African Republic,7.0616,17.8291,2011-06-30,WB,160,Social Infrastructure & Services
P116542,P116542_2389205,Central African Republic,7.0616,17.8291,2011-06-30,WB,220,Economic Infrastructure & Services
P116542,P116542_2433437,Chad,8.65,16.85,2011-06-30,WB,160,Social Infrastructure & Services
P116542,P116542_2433437,Chad,8.65,16.85,2011-06-30,WB,220,Economic Infrastructure & Services
P116542,P116542_2389853,Central African Republic,4.36122,18.55496,2011-06-30,WB,160,Social Infrastructure & Services
P116542,P116542_2389853,Central African Republic,4.36122,18.55496,2011-06-30,WB,220,Economic Infrastructure & Services
P116542,P116542_2427123,Chad,12.10672,15.0444,2011-06-30,WB,160,Social Infrastructure & Services
P116542,P116542_2427123,Chad,12.10672,15.0444,2011-06-30,WB,220,Economic Infrastructure & Services
P072030,P072030_245785,Chad,13.82916,20.8324,2007-03-06,WB,150,Social Infrastructure & Services
P072030,P072030_245785,Chad,13.82916,20.8324,2007-03-06,WB,410,Other
P072030,P072030_245785,Chad,13.82916,20.8324,2007-03-06,WB,160,Social Infrastructure & Services
P072030,P072030_245785,Chad,13.82916,20.8324,2007-03-06,WB,140,Social Infrastructure & Services
P072030,P072030_245785,Chad,13.82916,20.8324,2007-03-06,WB,210,Economic Infrastructure & Services
P072030,P072030_2433437,Chad,8.65,16.85,2007-03-06,WB,150,Social Infrastructure & Services
P072030,P072030_2433437,Chad,8.65,16.85,2007-03-06,WB,410,Other
P072030,P072030_2433437,Chad,8.65,16.85,2007-03-06,WB,160,Social Infrastructure & Services
P072030,P072030_2433437,Chad,8.65,16.85,2007-03-06,WB,140,Social Infrastructure & Services
P072030,P072030_2433437,Chad,8.65,16.85,2007-03-06,WB,210,Economic Infrastructure & Services
P072030,P072030_2427455,Chad,8.56667,16.08333,2007-03-06,WB,150,Social Infrastructure & Services
P072030,P072030_2427455,Chad,8.56667,16.08333,2007-03-06,WB,410,Other
P072030,P072030_2427455,Chad,8.56667,16.08333,2007-03-06,WB,160,Social Infrastructure & Services
P072030,P072030_2427455,Chad,8.56667,16.08333,2007-03-06,WB,140,Social Infrastructure & Services
P072030,P072030_2427455,Chad,8.56667,16.08333,2007-03-06,WB,210,Economic Infrastructure & Services
P072030,P072030_2425791,Chad,9.1429,18.3923,2007-03-06,WB,150,Social Infrastructure & Services
P072030,P072030_2425791,Chad,9.1429,18.3923,2007-03-06,WB,410,Other
P072030,P072030_2425791,Chad,9.1429,18.3923,2007-03-06,WB,160,Social Infrastructure & Services
P072030,P072030_2425791,Chad,9.1429,18.3923,2007-03-06,WB,140,Social Infrastructure & Services
P072030,P072030_2425791,Chad,9.1429,18.3923,2007-03-06,WB,210,Economic Infrastructure & Services
P072030,P072030_2427123,Chad,12.10672,15.0444,2007-03-06,WB,150,Social Infrastructure & Services
P072030,P072030_2427123,Chad,12.10672,15.0444,2007-03-06,WB,410,Other
P072030,P072030_2427123,Chad,12.10672,15.0444,2007-03-06,WB,160,Social Infrastructure & Services
P072030,P072030_2427123,Chad,12.10672,15.0444,2007-03-06,WB,140,Social Infrastructure & Services
P072030,P072030_2427123,Chad,12.10672,15.0444,2007-03-06,WB,210,Economic Infrastructure & Services
P108440,P108440_7701201,Mali,13.07489,-6.57171,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_7701193,Mali,12.65427,-8.01531,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_7701194,Mali,12.66581,-7.94455,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_7701195,Mali,12.6485,-7.97782,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_7701200,Mali,12.33043,-6.79164,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_7701199,Mali,12.5629,-8.19929,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_7701202,Mali,13.65956,-6.15029,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2461003,Mali,15.6597,0.5022,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2460546,Mali,13.54773,-7.44808,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2460401,Mali,14.0775,-3.51594,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2460278,Mali,13.077,-6.8312,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2459657,Mali,16.955,-0.34861,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2458881,Mali,14.54,-9.1921,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2456871,Mali,16.87778,-1.92306,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2455735,Mali,11.93333,-8.41667,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2455558,Mali,12.74409,-8.07257,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2455465,Mali,13.9641,-5.35791,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2454955,Mali,13.5728,-8.0339,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2454934,Mali,11.08943,-6.8929,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2454674,Mali,14.064,-3.07539,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2454268,Mali,12.39173,-5.46421,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2453514,Mali,15.9182,2.4022,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2453079,Mali,15.16875,-7.28466,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2449938,Mali,14.45722,-4.9169,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2448442,Mali,12.35811,-4.77688,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2460523,Mali,13.4959,-6.1716,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2459176,Mali,14.34865,-4.96192,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2459126,Mali,14.13814,-5.01781,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2459007,Mali,14.088,-11.26256,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2458786,Mali,14.451,-2.24422,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2459422,Mali,13.8324,-6.4506,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2457493,Mali,11.2265,-6.19621,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2456940,Mali,14.9882,-7.454,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2455648,Mali,12.2296,-5.03523,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2455427,Mali,12.83745,-11.23567,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2455242,Mali,11.85194,-6.01398,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2455456,Mali,12.84217,-4.9245,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2455208,Mali,12.1758,-5.86283,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2454857,Mali,14.94329,-3.89474,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2454786,Mali,14.5797,-10.9012,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2454483,Mali,11.406,-6.84984,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2454285,Mali,12.18396,-4.80284,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2453927,Mali,13.9044,-10.0986,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2453922,Mali,12.13213,-4.62951,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2453660,Mali,14.1805,-5.5377,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2453383,Mali,14.23869,-6.0241,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2453217,Mali,12.6726,-5.71563,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2451964,Mali,13.89121,-11.69275,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2451736,Mali,12.39737,-7.93935,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2451641,Mali,13.7252,-6.0043,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2451614,Mali,11.75088,-5.9501,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2451487,Mali,14.5638,-10.9746,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2450972,Mali,14.0432,-6.1067,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2450887,Mali,14.01667,-4.23333,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2449018,Mali,16.12886,-3.74776,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2448955,Mali,13.4637,-7.38278,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2452224,Mali,11.9989,-7.91398,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2455518,Mali,14.44693,-11.44448,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2453348,Mali,14.4843,-4.18296,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2451478,Mali,13.4317,-6.2157,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2451185,Mali,11.31755,-5.66654,2009-06-18,WB,230,Economic Infrastructure & Services
P108440,P108440_2460596,Mali,12.65,-8.0,2009-06-18,WB,230,Economic Infrastructure & Services
P096367,P096367_7667626,Kenya,0.293,34.513,2007-12-20,WB,140,Social Infrastructure & Services
P096367,P096367_7667629,Kenya,0.688,35.015,2007-12-20,WB,140,Social Infrastructure & Services
P096367,P096367_7667639,Kenya,-2.921,39.84,2007-12-20,WB,140,Social Infrastructure & Services
P096367,P096367_7667649,Kenya,-1.29,36.82,2007-12-20,WB,140,Social Infrastructure & Services
P096367,P096367_7602644,Kenya,0.30846,35.08311,2007-12-20,WB,140,Social Infrastructure & Services
P096367,P096367_7602535,Kenya,0.607,34.276,2007-12-20,WB,140,Social Infrastructure & Services
P096367,P096367_179328,Kenya,-1.08333,37.08333,2007-12-20,WB,140,Social Infrastructure & Services
P096367,P096367_179330,Kenya,-1.03326,37.06933,2007-12-20,WB,140,Social Infrastructure & Services
P096367,P096367_7667630,Kenya,0.93329,34.60654,2007-12-20,WB,140,Social Infrastructure & Services
P073689,P073689_1064890,Madagascar,-21.45267,47.08569,2002-11-14,WB,210,Economic Infrastructure & Services
P073689,P073689_1061605,Madagascar,-22.14862,48.01055,2002-11-14,WB,210,Economic Infrastructure & Services
P104041,P104041_7670837,Congo - Kinshasa,-10.46044,27.94322,2008-04-22,WB,150,Social Infrastructure & Services
P104041,P104041_2313860,Congo - Kinshasa,-6.542,17.832,2008-04-22,WB,150,Social Infrastructure & Services
P104041,P104041_2313847,Congo - Kinshasa,-5.03333,18.81667,2008-04-22,WB,150,Social Infrastructure & Services
P104041,P104041_922727,Congo - Kinshasa,-10.71667,25.46667,2008-04-22,WB,150,Social Infrastructure & Services
P104041,P104041_2313191,Congo - Kinshasa,-2.591,19.335,2008-04-22,WB,150,Social Infrastructure & Services
